f1,f2,f3,f4,f5,label
0.3415791055982672,0.6557374253663434,0.2810322693848577,0.16013422630260377,0.3233498657009737,0
0.8594350388832867,0.032456576463184894,0.869274313999368,0.15630620163494502,0.9586662022848063,1
0.37475915364989454,0.5681627325121039,0.6412901050615479,0.5305845994265025,0.43828755277300435,1
0.73717456080561,0.40791822700558766,0.0019631594853042333,0.486845047458378,0.3764968493890174,0
0.1096966099690363,0.45976428179535467,0.5190074069512799,0.557600263473184,0.0828469361284857,1
0.3492942993158169,0.04499791966852773,0.3683974507675962,0.4569679146383725,0.3218584455053837,0
0.9132784579463687,0.47001378259947213,0.26303154524402617,0.09626183735588745,0.31319241946946763,1
0.3199428120384753,0.4777377735650832,0.905089016564338,0.29276529614301305,0.6227718218090907,0
0.9021091336853744,0.6067170263267847,0.8179521844341364,0.3410914014695139,0.2606775574057807,1
0.9270143244274262,0.5176421125417764,0.4378513555307183,0.31663021159199545,0.11730546715984225,1
0.8444509384274869,0.6452926622878473,0.6724051250701758,0.2231324419615326,0.24055362952965265,1
0.9575012539580006,0.32260261396665135,0.2468792314061078,0.33395263400631225,0.6863895930566084,1
0.5767724658266544,0.5376654642469552,0.7288504097098986,0.5814993699275732,0.6851211795587975,1
0.9317438229018289,0.03575213226453766,0.37349827458355955,0.6975537318628221,0.6955620828995679,1
0.3121808166784562,0.6107736945611035,0.8265307868674164,0.7997949173307409,0.17775539429873188,1
0.6425349016431127,0.5012244928555588,0.1871198922172863,0.044891827329704426,0.2534192334256543,0
0.04620702123951426,0.7454181736186949,0.8259431749643373,0.4574321638151194,0.5776722201767068,1
0.38142643453810865,0.9103817931723874,0.29296820347640984,0.4503871079259161,0.7585992185743168,0
0.5076622885157143,0.8651152053857958,0.2015848880799399,0.1593990095176051,0.49670533425840013,0
0.9905744427272203,0.046380236758979065,0.9611227467648276,0.07887581469413896,0.8429823611841283,1
0.8212109538947259,0.4164484076489594,0.5676698295302645,0.792424223885128,0.7605313670278774,1
0.747087891380025,0.1988545069746116,0.6550825405805397,0.8652330060758853,0.07732982421030721,0
0.5519476163279832,0.2977563978542975,0.3488618443527348,0.6068851075517144,0.7355306011345316,0
0.9198211379952991,0.2716171033526097,0.18324931440541015,0.03816028157544038,0.17391314635009503,1
0.16304829501864748,0.6834251958495706,0.744570571301148,0.9359367786868567,0.7041441056928179,0
0.6293560860052136,0.515029003303329,0.2932122890289949,0.28029910054115126,0.877285986684911,0
0.43774481617690664,0.6431165075511047,0.3351465638808966,0.5539964855544122,0.14831968342080215,0
0.02960252657854401,0.5836352594135378,0.905943561350544,0.47636215163247553,0.9965281258180289,1
0.7378301937086871,0.5572253682608262,0.1925585935238504,0.7373744697175121,0.626239270065312,0
0.4699709583740239,0.13382143044307115,0.1954629981535715,0.5639498769995616,0.6330835617835074,0
0.7722620119215439,0.8406814679121842,0.6615071660617123,0.18719809983046953,0.13151233077470192,1
0.432418682545448,0.6507708102334916,0.6003125937366002,0.9056236912623475,0.8585159486571005,1
0.49941916722935387,0.33913694833840946,0.9274182779394299,0.9447341942195483,0.3650892189767747,1
0.05660910288489629,0.16715657199994405,0.4278563942153505,0.12620673585521058,0.028912217910194604,0
0.8753992961636652,0.1731480146665122,0.6927804176609875,0.23227883279910944,0.09589040264344273,1
0.501110644478,0.9969626678793598,0.4431359584578828,0.60010751760971,0.23213151694930456,1
0.15401061193471877,0.24710346475121536,0.8940546601447409,0.24834992895636188,0.7809139678855137,1
0.9764703294630581,0.7206674932739365,0.5854057396298779,0.0029863611006862856,0.029627858975394994,1
0.6352117256289387,0.5120721294139313,0.4048011224067737,0.5990813903206079,0.9990436937193943,0
0.43707366975853246,0.3340121662141593,0.384952466437652,0.6685814452034141,0.045329058965893565,1
0.691228930744897,0.23982938942387033,0.057254216332115915,0.9993232468292724,0.96738702173639,0
0.9154127877137799,0.6652057904815745,0.8181442633747104,0.7153722704068318,0.41578990067908617,1
0.7997176068835631,0.7026185924291538,0.08682693722379664,0.6244168958783283,0.11425197063273418,0
0.7048542381198901,0.5156949275949563,0.88818229796274,0.05522953215019366,0.09592603527123977,1
0.839492268429635,0.8320561720230032,0.013933875398401407,0.8822611640277574,0.06301653260016515,1
0.6238010152482503,0.3555373816634997,0.9023394712975281,0.27469038287676417,0.18406087244434755,0
0.03331821226294396,0.5479800731530978,0.4654916222744018,0.3515801960582282,0.7368770125063727,0
0.21157887301839995,0.8129179882851945,0.672261892172053,0.5049614536555749,0.3029051816508809,1
0.36556700895772387,0.3713505356994826,0.39021644061856486,0.2967459116153617,0.19459717090786344,1
0.8038618155058355,0.811482994909844,0.5527426914454088,0.6091071210383964,0.5118862478184258,1
0.8144260154006061,0.7214977088006583,0.5812610050022623,0.1197501238486206,0.6434049780031064,1
0.3986677513588246,0.3494837280269879,0.9848103999553595,0.0182202822943337,0.651473615933316,1
0.061935915067115266,0.5458841767269929,0.9299017799867497,0.14125217206199703,0.07681341464702907,0
0.8611414963483848,0.32470424905327966,0.3867420598381057,0.6403498790359907,0.9500200639027931,1
0.43669868714351956,0.622438867655038,0.8033204625644471,0.7703019585062895,0.7203143818917023,1
0.15519157284015273,0.6962869276586091,0.8521460363996757,0.8108972399216049,0.43749862785078963,1
0.9543070546689287,0.8544993397790347,0.29565864865478275,0.8723322996575269,0.9637642420899026,1
0.46926170616957663,0.5230542955040642,0.42449440592173104,0.3042443419581924,0.46433220123277785,1
0.8870720497620017,0.03717498111362949,0.7391752313291752,0.36580287150805657,0.4489571820088548,1
0.3643540134907216,0.8553286451345363,0.9023278723148679,0.061810726531381865,0.14606204215566343,1
0.41882281780188757,0.2622683471777473,0.8868387850483564,0.6070636710739051,0.9033869078967194,1
0.7275061503975321,0.7583852390952968,0.7689566190729645,0.2873498153950014,0.36291199631810456,1
0.8596893992121772,0.9585243239871283,0.18761013823707906,0.12533002700674367,0.43716460428508663,1
0.9235139610850321,0.275943021924283,0.9588713671717415,0.2611081067339094,0.0745096252284646,1
0.4024009567189655,0.7745599476161374,0.43201632903220966,0.9627636672295465,0.2859735605527709,1
0.5180831791869397,0.6756035385861882,0.34380420034313564,0.11901460996550006,0.31662880698599605,1
0.5516274368720347,0.5445115185544848,0.8767397469166104,0.48947278501701263,0.7715446988386839,1
0.33491655898076955,0.6826716501634655,0.08291609662855193,0.5051160399839275,0.32438166156614,0
0.4209905724026314,0.4411141060993772,0.2508429546240474,0.9368189446037499,0.38864128657986297,0
0.7452428622930781,0.9213461289321067,0.429623329724954,0.806064894579898,0.1422336748275136,1
0.8394061789250854,0.38938072020762504,0.9844017936094431,0.7696681952353827,0.6939965472589302,1
0.6765492126715373,0.9914053346233075,0.6354897725779503,0.5551867110214619,0.3693054914836247,1
0.9165503097499696,0.3527636058823831,0.219368662814465,0.6607891985133901,0.40119722267173297,0
0.6037340968753729,0.22056251077140798,0.30232073619252675,0.8072229171678288,0.8912786277660629,0
0.9329622502805549,0.505057029172116,0.8101850881977162,0.7428953951133119,0.45399705689901193,1
0.2372937194379633,0.13062385420387268,0.9439833241711176,0.06731372389123891,0.5042257637324064,1
0.3310931084948283,0.6198814786653367,0.8414074783664964,0.4383826304445354,0.38557448972189035,1
0.543231708147954,0.5479387352861295,0.7425158240174962,0.07928724078225746,0.6496236672063193,1
0.5306251903525027,0.10166635661585299,0.7094828490020006,0.9751977193945776,0.4014361153200118,1
0.8960284984620661,0.8012786108219034,0.7460307787298153,0.05786785354065083,0.9889423563951419,1
0.20928868022189506,0.846586786534558,0.6806617974698493,0.9488649861571749,0.9849912843174153,1
0.0721231357126425,0.499493206319249,0.2589174854471553,0.7347649610378484,0.8032117154880332,0
0.4440260183261373,0.286382682975844,0.6103154352314293,0.368165602931496,0.8435721820899497,0
0.7695026563825847,0.8440985886263327,0.4817519022040405,0.8951485072578187,0.5579294727126131,1
0.9309371370883934,0.9406987467917627,0.5089236996168035,0.6451895716804747,0.5305593189875465,1
0.5304122262687504,0.0844855249356623,0.9858398581818824,0.1317854544329713,0.04419448408148341,0
0.9229023818111092,0.5682907923081761,0.21955621143185067,0.1794825007866111,0.2752417076533983,0
0.6160831012127203,0.36932271502109904,0.5893477452913026,0.6725121982007746,0.6985333964450896,1
0.717609625842298,0.48823929338485283,0.059836810316721056,0.8868557005568048,0.13189710857673798,0
0.6924738839905475,0.9336425975817042,0.6089662714061247,0.7558118469580175,0.12021828361298881,1
0.6259863368418249,0.9590271740017143,0.08326997264074365,0.13171520823804495,0.8216120872865318,1
0.2896469487435548,0.8438600519302525,0.6501982896073435,0.6086227197870734,0.9558510328047803,0
0.26839400196512453,0.543522471405967,0.358107797051758,0.9511309746663283,0.9951488551586049,0
0.15316690824330492,0.07569736765028223,0.5894196360002766,0.38942250473995177,0.5228645328198238,0
0.5723026607904528,0.5111053684557461,0.37768810132537833,0.28831065550532486,0.08722758157624644,0
0.713974360343928,0.26742081819947994,0.1087994677123435,0.9921853896059469,0.3358525109007042,0
0.030567396669999525,0.9105044084094749,0.6275973818645465,0.41797867885343776,0.1893836205837004,0
0.907153845080057,0.9478511467901567,0.31945303825963733,0.7563507098937019,0.36535915057911417,1
0.9690627360469928,0.9875130810468445,0.5552293666886261,0.9611450985294047,0.9862273810138026,1
0.0860312336437592,0.7972687155624498,0.6657526911157059,0.8489560891410342,0.06469421243532891,0
0.046630022481184086,0.9742431979398852,0.9554093762829422,0.300168959318711,0.48066430483621647,1
0.6169851289926213,0.5803729201833836,0.7741475779610802,0.6634445887831386,0.6845293485719139,1
0.6408124340571368,0.8108398394432393,0.47681576780700397,0.8964544224754576,0.1649077922160299,1
0.6696074855474929,0.32082524364734444,0.6162231719097886,0.06522038539610842,0.6127325925381514,0
0.27639290705455466,0.007696982117421314,0.6942189878373755,0.41930953987187325,0.4012343723188754,1
0.5905999946741356,0.7293098244999259,0.503713734969395,0.004131126484263836,0.126805155364613,1
0.622289247705093,0.6482313799674443,0.7742973902781292,0.9190069923742161,0.03825225820911138,1
0.3552489359934532,0.40744874937369446,0.8068773463631511,0.38440507967899995,0.34832848224581103,1
0.9800075269150008,0.3579933831287103,0.39111124137434927,0.3962445754871011,0.317107010702098,1
0.8953638727564592,0.6517457273852655,0.9678532053650816,0.9578749500459178,0.6643604983951751,1
0.3245490744010249,0.9789768651123454,0.2648508073147773,0.6358511920064108,0.33998534497499144,1
0.7466005822236963,0.458422014366603,0.1452281410112447,0.5010806737234159,0.19016445869232146,0
0.9566887955588332,0.1931542602047548,0.5279150434571434,0.2321274501997923,0.6224226411876596,1
0.8509607847754913,0.08387262679150753,0.7397141109998836,0.9125110450272094,0.7364212098359685,1
0.10421562797551631,0.932687852073902,0.7339246186653283,0.4719960250399119,0.05860140758623322,1
0.7771357546114049,0.41791165246130535,0.5827395295448717,0.31511591559701213,0.08430829182765909,1
0.8553522814546705,0.30591671440785106,0.5294224688154832,0.950643709940838,0.3441179521969354,1
0.5598332011059988,0.005886641755993627,0.3875213930814272,0.2674110986510513,0.5151157479865155,0
0.6639293041283792,0.8260709071522057,0.8077225788255976,0.4461421602881641,0.19654448563086702,1
0.39875611494670193,0.1420350792280125,0.29295681118395533,0.36902502032928297,0.30580323689068245,0
0.6092157068787505,0.1965714802005576,0.27904046882057343,0.8141151478008414,0.7434191668494747,1
0.25897044486762677,0.10307052054383714,0.3537466620311509,0.5102313694893817,0.5429130181328162,0
0.6803095231347421,0.5170481614578045,0.7482427955197068,0.5711357211122033,0.06241739159278947,1
0.6720362089049372,0.5562706506144387,0.5922645793065018,0.523674338160555,0.9221159834301118,1
0.6428874930219431,0.7023122467826357,0.5299843739839315,0.2766215817250999,0.24073561836584711,1
0.15188189177077416,0.08694601489477938,0.7025447351200445,0.4441673346014421,0.9924265035877147,0
0.6551152267599017,0.3239807531062562,0.7744464963925629,0.42018397683433206,0.5231602009480574,1
0.03870988335890113,0.7429058046100421,0.5051805740148699,0.1684705440881078,0.3849556143020483,0
0.6659039666903849,0.8208112103144202,0.5575074460051854,0.05159584884258517,0.43423152027094014,1
0.10008693767792831,0.4994214596451818,0.5995158897623711,0.9736416791356419,0.6989086842061452,0
0.16602064255540006,0.3767494315814971,0.638377419065044,0.3020712814996602,0.10627852161635754,1
0.5408194098479624,0.8404666329832086,0.03983692454615484,0.13921720531523674,0.09954032719945793,0
0.36909265664141033,0.8309668121549918,0.11978558364479663,0.16515850796812237,0.06172137295259972,0
0.6417378538809,0.2976679747719083,0.030714562275832247,0.5049799208643385,0.4104012419884947,0
0.34191445636285134,0.25851220322804513,0.31664202063992675,0.6010214738626045,0.23751186473648978,0
0.6412745526089171,0.6393368992185631,0.8276319475073343,0.9751854185239129,0.3723101600214802,1
0.10047347597661693,0.77318981773222,0.8982497958793896,0.8700721173773606,0.3434726152132306,1
0.5544878005801537,0.01170202642571272,0.7795396606099484,0.38242951263714986,0.7394785655009163,1
0.7589650923294027,0.43673194330859555,0.8880554992270087,0.9345266802158182,0.1772881927023584,1
0.842340500441549,0.6764602607780581,0.237788069654023,0.9572283330556952,0.2521577364099906,1
0.8293363552752702,0.980441642544712,0.7636159288380072,0.21958170099830676,0.05676474562402656,1
0.9617120093875404,0.3285429134323632,0.12544090132124697,0.30571573386636786,0.6987198384918143,1
0.5793619175082021,0.9853123092871137,0.496520261609649,0.6788956999508735,0.500571095374424,1
0.883977647126458,0.7404639046366276,0.021325607601929253,0.5656959196559314,0.6466804463008881,1
0.2055991680473589,0.6686276381844738,0.12077890596973773,0.9726337839010091,0.132246891639638,1
0.18819823533328717,0.3690656473181523,0.5554235958771954,0.6986380185193727,0.07888901837550755,0
0.849437777971499,0.13852527066710163,0.24102154394789865,0.694279912203631,0.8417308493855656,1
0.0270240404385782,0.8434354553821166,0.0654891883118166,0.5915611400781784,0.7084632618175554,0
0.8164397948247891,0.8950603179394874,0.4535660689483121,0.6783102894189313,0.3366120494861723,1
0.9261134040096861,0.5148401289410424,0.7947273881137941,0.04843747946366428,0.8415112264103574,1
0.24651826944934574,0.8516686742544978,0.8801746782592207,0.1773004095760976,0.11927945529772777,1
0.6940960184818592,0.5468619117386081,0.9853988828731949,0.6771329258772316,0.28782796524310283,1
0.5717361264850767,0.7974464469029761,0.08884300361716713,0.31654243902631796,0.5224240774150919,0
0.572423698653591,0.3879177586767638,0.7531334766104195,0.4433498717764426,0.8427798658197585,1
0.8034476139839472,0.5960396258771564,0.3473674922015786,0.04106120951001746,0.3218494940376372,0
0.43987837346679204,0.7346018240545461,0.9123149263459596,0.2507029656556252,0.19677822537872636,1
0.38907979978913954,0.7541798405338557,0.4649887900030484,0.1422142148536486,0.48884374713685785,1
0.8273756377041945,0.4596884671731002,0.12838813855425213,0.29830485798226525,0.1054602041387861,0
0.895071377099425,0.3999464559486111,0.7384030356077184,0.7981179396533087,0.890373300719325,1
0.6511747175865434,0.670594634991498,0.4362171506268945,0.23721252957651906,0.8611012209939969,1
0.8297246331281436,0.8766998344566977,0.9528513184524191,0.2756533126156955,0.020087280228841098,1
0.15630973542672444,0.8785967261368712,0.5507893595184284,0.8178151366472509,0.5656175036614712,1
0.8805047533548207,0.06438840195434425,0.1560040771683342,0.7519452519754429,0.45200503307330586,0
0.24086307111417404,0.5985975085985076,0.8484002164977554,0.589664331459077,0.1434862883189354,1
0.20800219990799862,0.7184647669971252,0.11792789156065742,0.5493455238030266,0.41659768736454583,0
0.018586756157071282,0.24012220470887014,0.4931431993132118,0.7358666914013644,0.5338713340512533,0
0.17520287794376999,0.08322722987687214,0.5381103313811696,0.418252434693243,0.32207730013013336,0
0.665592371412821,0.6784710036539761,0.4891480753278885,0.9509924123511623,0.8927665829409515,1
0.8703312505320482,0.5701525607235248,0.7531064974457229,0.9111826211128996,0.132047382021524,1
0.510528926741378,0.7268267679483406,0.27046328401165376,0.7003438149254293,0.9633200873736145,0
0.7611449266203886,0.8639432695505589,0.20035077793847578,0.33099024445639313,0.6699004639583342,1
0.4980618229260988,0.3083529751658364,0.5983547780292197,0.564354155381119,0.7265501931288353,1
0.014402346121390464,0.23544642386831693,0.6177747296539643,0.17458231420717718,0.7366191681585785,1
0.1547658139441992,0.0637799587912925,0.7726987417206773,0.17955537760434903,0.6778288255783943,0
0.5612720428428373,0.08366858910045627,0.2160943868747709,0.7644024088929151,0.3739612222982691,0
0.8816588151760426,0.5486633395959349,0.793925853870346,0.1962235543856552,0.6137580574086967,1
0.740801743356392,0.7948238259301682,0.13357782984214672,0.049067630185302025,0.7968789827472463,0
0.6150941188222182,0.24706878148934752,0.286400012883696,0.03094503534121451,0.8075337531257877,0
0.9644773075961294,0.32105464469188505,0.8587772105344857,0.3513699841717184,0.14363081719748794,1
0.6605084912431284,0.8956552243797267,0.4935266846905455,0.913577552927414,0.560275732980911,0
0.04372313332166233,0.4237470644600857,0.11554046385337413,0.005431327498878091,0.8359428054334279,0
0.08962185780105814,0.42456046582694096,0.013716964916658192,0.4600351932399773,0.4057174905074251,0
0.2651215771167078,0.14603576008586805,0.1266406473898013,0.8099805123389796,0.5419329764949329,0
0.20844965824956185,0.3515698677249829,0.7058499673153206,0.14101597285696976,0.2281457691399894,0
0.8454550960416967,0.8753732561578996,0.6553788772342817,0.4563755330203546,0.12990746927965635,1
0.8264720146104101,0.9016729725874167,0.4845054744013182,0.6105696627128236,0.289190570471457,1
0.2544176468803163,0.09591150856441477,0.6444765826156669,0.2174023523834524,0.6603342293091801,0
0.8634093464544915,0.07390728024352722,0.14579092429309026,0.3363510131525421,0.06366163384666512,0
0.42834373088210453,0.8762837860553988,0.44790489143951584,0.8010584234650912,0.8329803623577845,1
0.5512951479778085,0.590604766110094,0.7997560696696135,0.2588251052897036,0.29730523610865456,1
0.2313182665534651,0.2707468708938532,0.8331395759568122,0.9560316369522874,0.585656085036579,0
0.35054022435362564,0.07271518517188813,0.21939234730357016,0.10848338539556757,0.5221580927277748,0
0.777091556816279,0.06935121201517713,0.6935439606097001,0.16552462327955952,0.053102432286754264,1
0.7019639471269091,0.721347095051162,0.781744868135894,0.05148273924612312,0.6405135688671485,1
0.33164635325540814,0.6843815044832516,0.31724815233417814,0.9892330763712205,0.15059319510858593,1
0.47456704913573,0.6880623577751128,0.5372980037176764,0.8953539235935944,0.2679733854646088,1
0.08170595470516129,0.2581180897219414,0.5050745609641352,0.13769472826944973,0.8123317732836283,0
0.8349031194559013,0.06320794002863073,0.9058921767213448,0.21140966500294867,0.536802288021838,1
0.7264054484767695,0.07313295523782581,0.35217785116006084,0.755823947809705,0.25975500892652803,0
0.1639848251913627,0.08479950308247086,0.7230736876066156,0.8413326211082237,0.23564083520806112,0
0.4967129418840198,0.21017991124563817,0.21260490476584515,0.5148970538982891,0.5093153703436258,0
0.259952238720096,0.7081511849981625,0.505728233821892,0.5090073474795141,0.010402182083330214,1
0.2331613764126501,0.2913947831662046,0.8976486226602356,0.16067470670750306,0.4438009707512891,0
0.32840138458681467,0.21197898052473152,0.08029827240590726,0.4901009678764313,0.9014525265026435,0
0.9870326707476956,0.47535168990452414,0.3200222735410754,0.32739730132782885,0.11030584434674207,1
0.9442819551672902,0.4919813726820441,0.5506016040527405,0.6774980242220842,0.9009097230138097,1
0.48968932930118125,0.05172326808712835,0.5736530962111168,0.3165170252473657,0.46324663250263143,0
0.7692459234035558,0.9902957290473033,0.6936120881506774,0.5552069945703735,0.6581616523139138,1
0.6977030114814536,0.376402455960822,0.02065044890797696,0.8806625847660841,0.9899415018262531,0
0.4156307305726282,0.38153731022232473,0.7140963951792505,0.6877572931373466,0.31986687928608515,0
0.9038477908215203,0.2658514113465371,0.7127518051166174,0.4398201433370291,0.8195279630254921,1
0.03134148712553009,0.13139994907202945,0.10971507584978946,0.019796184086512514,0.41522392291656707,0
0.2694050614784632,0.5337850809141316,0.005794816912133793,0.2495835665652545,0.6834069210738694,0
0.6213336264963448,0.5775283940216563,0.9126672786348252,0.600039068950844,0.7419218826832471,1
0.66004130089631,0.5526294852686254,0.9255785272780506,0.14325369330868765,0.8572852943750421,1
0.5683375812126576,0.5946505913627549,0.41215173660230353,0.5370641881087544,0.41838096212227105,1
0.612218613639805,0.649506214688561,0.17605205639660637,0.8356475989709367,0.7298344075800082,0
0.6197819353447294,0.3037958287635424,0.5460432953024372,0.19317849722049518,0.7107204028314065,1
0.03110391220819464,0.7248392955683444,0.5976182194748795,0.6152883761640168,0.9168805146251663,1
0.5396544614631681,0.5008519640077527,0.8605885026128307,0.05489362190828473,0.3805560738018817,1
0.9675787817510246,0.8848792635803308,0.5468305937814061,0.1568092572138876,0.7632697507647959,1
0.2335467178468582,0.3476825583567211,0.22065177076964404,0.4781120246230063,0.3544913634981739,0
0.8566894478144278,0.19793464847228093,0.05515198248787334,0.020514328356314615,0.10454963322630428,0
0.5953231230914867,0.5727712332984743,0.2641938246746838,0.7970154899632682,0.10500644493998224,1
0.9656657057358181,0.7456268819960677,0.5120346484351862,0.4180913647256418,0.06668448977645436,1
0.12365073661820747,0.5183510670471019,0.7006013866150329,0.805713150391925,0.5348680581340399,0
0.9452651186922817,0.4477123678830838,0.7003016257856057,0.08182742927707054,0.37345302189673457,1
0.2807339054923663,0.8701529946519865,0.24623411315154076,0.5434681818220548,0.6985110871869604,0
0.3422972663391186,0.1438673119512882,0.6668790873861199,0.7020951766672936,0.3208573649290356,0
0.08908419594772421,0.177341175257,0.39344388795118734,0.35351975890485055,0.7239558764166784,0
0.0778385081336267,0.11140365919943895,0.8953573167922539,0.5405914283138152,0.698031439130687,0
0.3252772187726224,0.5704055769728579,0.06569692998185772,0.40874810708544795,0.47783632718688296,0
0.9549672441392284,0.39276565593475354,0.30161562523662755,0.5365014008023397,0.7911018050913379,1
0.2828849595800439,0.9440166585769851,0.27447626627774446,0.07800323092584205,0.3813050088997564,0
0.31687889954212145,0.6392003203019415,0.9330779260709305,0.39335668767974297,0.45495852657141533,1
0.01904298732068621,0.571773171271292,0.06029553962693457,0.2610524378194289,0.009902104536489542,0
0.024210167437971553,0.05805917068554489,0.17016572943765307,0.12119313763269479,0.13252602212299913,0
0.7715110686859266,0.8333673133395763,0.12145932643980839,0.7703869264933718,0.3894252368344606,0
0.3109413199801767,0.49466776691856973,0.6617739914001713,0.15773761903179107,0.15955084671863973,0
0.46984773739802355,0.54542533827711,0.8985688339157358,0.7156485648508019,0.13538560012896594,1
0.6562895480873748,0.5681675942722395,0.4605442048962465,0.45464952713193885,0.11832385325884676,1
0.389198237911757,0.6144320047893475,0.8682115596557333,0.5816104173819598,0.31400259067130143,1
0.42052369601897643,0.1494624103960045,0.7859795292349977,0.17968050728970086,0.8739643537091812,0
0.5265136596012956,0.11596944844456425,0.45166188383146555,0.45986302166863235,0.7367465824355818,0
0.44145703721876584,0.024713014486575036,0.2346690957546822,0.4030545209171502,0.6828413626638519,0
0.7213556699341548,0.2782124928328267,0.9772028103897392,0.31130179435983685,0.8172309354084323,1
0.3933402380482859,0.8401758675318696,0.34845209771432184,0.4878058514738193,0.29244850243824894,1
0.6835118787541882,0.016996365654201817,0.6383010589310109,0.1349370165058973,0.8589489039183852,1
0.3620898756492684,0.022942358174874222,0.05372666335683096,0.14689919847106603,0.7781086847171795,0
0.9614188317554386,0.345793481911132,0.8288910186999551,0.002963875908325697,0.658629118952703,1
0.8383459858316509,0.7041240700344724,0.5486612980481447,0.06568382674857753,0.41240968512636533,1
0.40221851971202527,0.12426206910038617,0.4989949093864374,0.6426306739396074,0.8385624663064506,0
0.3861164331473108,0.42339843542069056,0.7898115055073583,0.5122333263267171,0.4305573470380659,1
